1.248072562358276683e+00,3.654083481807294254e-01,2.914839994305317816e+00
1.259682539682539737e+00,3.668250312025417292e-01,2.899566023102063017e+00
1.271292517006802791e+00,3.433333145907435657e-01,2.711870143800044985e+00
1.282902494331065846e+00,4.000368526543743308e-01,2.574444189941583971e+00
1.294512471655328900e+00,4.933183919705353415e-01,2.319360217971638605e+00
1.306122448979591733e+00,4.008514033576699997e-01,2.045967388730174807e+00
1.317732426303854787e+00,3.128451436733932778e-01,1.706094973316809815e+00
1.329342403628117841e+00,2.797512842003014311e-01,1.310448202100793935e+00
1.340952380952380896e+00,2.055338451075648110e-01,9.683742735322780071e-01
1.352562358276643950e+00,1.677018730359149667e-01,9.234976300844778274e-01
1.364172335600907005e+00,2.751986326679982109e-01,1.059111452816850152e+00
1.375782312925170059e+00,2.118268956866238562e-01,1.196237899734871046e+00
1.387392290249433113e+00,1.408283674673508623e-01,1.595032768890274566e+00
1.399002267573696168e+00,2.000762431873160940e-01,1.682718293952874200e+00
1.410612244897959222e+00,2.087654723898072773e-01,1.633833478942760431e+00
1.422222222222222276e+00,1.385886390300026527e-01,1.713523891703193636e+00
1.433832199546485331e+00,2.275428321671249254e-01,1.757208190295238781e+00
1.445442176870748385e+00,2.100479330030681491e-01,1.520267241481850551e+00
1.457052154195011440e+00,1.553962424132409037e-01,1.395876952834266715e+00
1.468662131519274272e+00,2.328951580118453213e-01,1.283844238303112339e+00
1.480272108843537326e+00,1.556462499441786662e-01,9.802712353865727923e-01
1.491882086167800381e+00,1.172773686736615223e-01,6.060378227027869436e-01
1.503492063492063435e+00,1.403703292512193113e-01,4.981174322764540530e-01
1.515102040816326490e+00,1.350547882392563737e-01,4.959908728699049529e-01
1.526712018140589544e+00,1.914018626830092940e-01,3.778049908005702284e-01
1.538321995464852598e+00,1.208183890446379721e-01,3.932320255583346413e-01
1.549931972789115653e+00,1.758749783208699569e-01,3.685648082861289754e-01
1.561541950113378707e+00,1.585225449720513990e-01,4.975532514460122013e-01
1.573151927437641762e+00,1.753253923152432170e-01,5.516248293606523800e-01
1.584761904761904816e+00,2.033388494337119434e-01,6.084472456924635564e-01
1.596371882086167870e+00,1.250128408364223065e-01,5.603710996937533162e-01
1.607981859410430925e+00,1.689254857850601699e-01,5.011743399583996617e-01
1.619591836734693979e+00,1.393826417209117485e-01,4.691044560884595205e-01
1.631201814058956812e+00,1.376169017738381462e-01,4.322283438967961522e-01
1.642811791383219866e+00,1.591710165574886371e-01,3.847699991434175293e-01
1.654421768707482920e+00,1.474061476489485212e-01,3.399972355512561606e-01
1.666031746031745975e+00,1.154381748431363014e-01,2.971025853219151358e-01
1.677641723356009029e+00,1.353112546757576362e-01,2.854141443181684723e-01
1.689251700680272084e+00,1.525330042171929579e-01,3.771908415285066263e-01
1.700861678004535138e+00,1.364267316867373847e-01,4.092596728121269956e-01
1.712471655328798192e+00,1.324786559222685123e-01,4.189030420472759642e-01
1.724081632653061247e+00,1.452816827921269149e-01,4.178230437662099894e-01
1.735691609977324301e+00,1.143501743278554778e-01,4.119494585132723041e-01
1.747301587301587356e+00,8.045145169323741907e-02,3.958270230768348164e-01
1.758911564625850410e+00,1.747816623076755560e-01,3.927547446643498974e-01
1.770521541950113464e+00,1.014080500083794356e-01,4.142581475911351618e-01
1.782131519274376519e+00,1.189729632941314424e-01,4.569682747098512410e-01
1.793741496598639351e+00,1.131152613112387934e-01,4.775327029962863623e-01
1.805351473922902406e+00,1.164691604426904420e-01,4.663102590561591931e-01
1.816961451247165460e+00,1.141771928506716549e-01,4.319640030140846076e-01
1.828571428571428514e+00,1.316531432738726193e-01,4.275424354862795706e-01
1.840181405895691569e+00,7.395228806041033442e-02,4.278171472438881962e-01
1.851791383219954623e+00,1.444084505544414865e-01,4.393076586957426199e-01
1.863401360544217678e+00,1.163956196254025965e-01,4.564509119674995397e-01
1.875011337868480732e+00,1.028620424352947454e-01,4.251073985887773299e-01
1.886621315192743786e+00,1.142818041368182796e-01,4.455692575171094627e-01
1.898231292517006841e+00,1.014988365258923525e-01,4.211126909014442088e-01
1.909841269841269895e+00,1.193817235981494140e-01,3.857820210252281279e-01
1.921451247165532950e+00,1.332863824996145252e-01,4.058744273022096838e-01
1.933061224489796004e+00,8.766438282256128200e-02,4.548299138957347942e-01
1.944671201814059058e+00,1.052358917515584247e-01,5.010216775679798840e-01
1.956281179138321891e+00,1.445183883022043425e-01,5.066490599460476973e-01
1.967891156462584945e+00,9.114764549847297059e-02,4.902805288506369985e-01
1.979501133786847999e+00,1.188556674279820369e-01,4.932907193451082084e-01
1.991111111111111054e+00,1.049312091687095300e-01,4.929318809074240137e-01
2.002721088435374330e+00,1.063181052519896613e-01,4.808587998151728216e-01
2.014331065759637163e+00,9.694269325048622543e-02,4.830555176208208290e-01
2.025941043083900439e+00,1.009188418532995096e-01,4.585141723700693062e-01
2.037551020408163271e+00,8.896931410417829866e-02,4.333194777057851055e-01
2.049160997732426104e+00,1.112009329453568507e-01,4.301527869770943591e-01
2.060770975056689380e+00,1.087249532917155675e-01,4.244361733702972095e-01
2.072380952380952213e+00,8.533331974915209228e-02,3.715695958464739768e-01
2.083990929705215489e+00,8.392674085023314745e-02,3.926692345111460480e-01
2.095600907029478321e+00,9.858463718692231370e-02,3.797398059797613690e-01
2.107210884353741598e+00,1.121957819903157683e-01,3.198913006525569980e-01
2.118820861678004430e+00,1.045563771090420868e-01,2.145859955362834082e-01
2.130430839002267707e+00,1.166473612365485080e-01,5.446642079131600589e-01
2.142040816326530539e+00,1.151390488173756055e-01,1.076184451126244834e+00
2.153650793650793815e+00,1.677385801649670383e-01,1.276729273468108605e+00
2.165260770975056648e+00,1.652618857786124495e-01,1.816381012381996563e+00
2.176870748299319924e+00,1.472326877229938047e-01,2.340769827931636016e+00
2.188480725623582757e+00,1.606370898249910029e-01,2.605154264579863987e+00
2.200090702947845589e+00,2.065740227878129498e-01,2.640515312606971143e+00
2.211700680272108865e+00,1.451007371515548872e-01,2.667250950215091621e+00
2.223310657596371698e+00,1.538814171592206570e-01,2.512512099358851891e+00
2.234920634920634974e+00,1.473443455503668786e-01,2.258061316604967228e+00
2.246530612244897807e+00,1.471708172197269404e-01,1.950556620632831306e+00
2.258140589569161083e+00,1.350100809943524105e-01,1.751650561661514560e+00
2.269750566893423915e+00,1.114648249073816738e-01,1.584673391076595994e+00
2.281360544217687192e+00,1.123112057382617962e-01,1.324819588892578892e+00
2.292970521541950024e+00,1.206757029702383993e-01,1.167757972191136195e+00
2.304580498866213301e+00,1.479940220295990760e-01,1.144604312221588538e+00
2.316190476190476133e+00,9.740293726033923127e-02,1.161965368108070606e+00
2.327800453514739409e+00,1.228564444723239807e-01,1.319893190890514711e+00
2.339410430839002242e+00,1.242090967703088494e-01,1.469013534621950390e+00
2.351020408163265518e+00,1.440053775606919551e-01,1.532862200990169566e+00
2.362630385487528351e+00,1.318531111180538395e-01,2.344531432891386213e+00
2.374240362811791183e+00,1.738850917314788413e-01,1.662665688023053034e+00
2.385850340136054459e+00,1.902037337234878944e-01,3.249752809540563003e+00
2.397460317460317292e+00,1.924647245329944578e-01,2.427575587994300843e+00
2.409070294784580568e+00,2.670587721392148062e-01,3.857375390944768778e+00
2.420680272108843401e+00,1.663131777936028843e-01,4.506357433142643920e+00
2.432290249433106677e+00,1.709387250575060690e-01,5.076344479720604319e+00
2.443900226757369509e+00,2.231288030427752422e-01,5.860927451161168200e+00
2.455510204081632786e+00,2.638442521090180182e-01,5.358369831030548980e+00
2.467120181405895618e+00,2.190910305738691943e-01,3.866223412959640449e+00
2.478730158730158895e+00,1.694284260550920629e-01,3.304853633419507997e+00
2.490340136054421727e+00,1.639028096732936257e-01,3.367148206695295354e+00
2.501950113378685003e+00,1.794017150773135061e-01,3.225848929790602782e+00
2.513560090702947836e+00,1.444783891393617292e-01,2.638530962944843239e+00
2.525170068027210668e+00,1.493406350903956903e-01,2.713006496690534508e+00
2.536780045351473944e+00,1.300662160602031603e-01,3.128865013727085476e+00
2.548390022675736777e+00,2.085354639372153651e-01,3.565683127494434501e+00
2.560000000000000053e+00,2.014908172747317816e-01,3.960913768725546902e+00
2.571609977324262886e+00,1.692757265558445523e-01,4.198820305107770601e+00
2.583219954648526162e+00,2.382674675381906693e-01,4.630189917307253822e+00
2.594829931972788994e+00,2.887118139459445842e-01,4.774087910781367405e+00
2.606439909297052271e+00,2.355348935860786530e-01,4.861897204633858216e+00
2.618049886621315103e+00,1.678951943531716007e-01,4.494035196327964776e+00
2.629659863945578380e+00,2.407998495970483099e-01,4.192126949022726201e+00
2.641269841269841212e+00,2.425047330320225514e-01,3.742813377368683359e+00
2.652879818594104488e+00,1.933591279294875342e-01,3.106936143747728529e+00
2.664489795918367321e+00,1.116787517744141783e-01,2.697478805882214115e+00
2.676099773242630597e+00,1.239046245285446157e-01,2.746797459937955210e+00
2.687709750566893430e+00,1.569870555383028887e-01,2.978685793466067544e+00
2.699319727891156262e+00,1.509092479845589585e-01,2.890975279676718301e+00
2.710929705215419538e+00,1.425919123311349679e-01,2.572789122913474280e+00
2.722539682539682371e+00,9.477683413259190004e-02,2.536598812245740575e+00
2.734149659863945647e+00,1.576467499505638248e-01,3.079141764006165349e+00
2.745759637188208480e+00,1.688718570022967047e-01,3.103078094984805801e+00
2.757369614512471756e+00,1.732698270434108456e-01,2.979516331082365799e+00
2.768979591836734588e+00,1.579122769872029486e-01,3.146767196245966236e+00
2.780589569160997865e+00,2.196465144690389337e-01,4.311296528466328937e+00
2.792199546485260697e+00,2.729261146921282966e-01,5.967857019628052484e+00
2.803809523809523974e+00,3.473377684072685989e-01,7.644176399373141528e+00
2.815419501133786806e+00,2.987387353992744798e-01,8.825352683912132790e+00
2.827029478458050082e+00,3.260330985083444988e-01,8.524073629291494925e+00
2.838639455782312915e+00,2.636534880451304463e-01,7.152838452493209154e+00
2.850249433106575747e+00,1.886332819644553904e-01,5.541873606881261516e+00
2.861859410430839024e+00,1.573940483531176826e-01,4.190245052028826578e+00
2.873469387755101856e+00,1.079363124887243314e-01,3.550624003595845846e+00
2.885079365079365132e+00,1.874266444022390232e-01,3.937930126525817531e+00
2.896689342403627965e+00,1.217041200057016881e-01,4.849240456043041547e+00
2.908299319727891241e+00,2.094814503999594957e-01,5.204952242129107454e+00
2.919909297052154074e+00,2.116666707722583973e-01,5.057949354751976045e+00
2.931519274376417350e+00,1.806713650832545981e-01,4.336449001471624598e+00
2.943129251700680182e+00,1.806360660043115074e-01,3.513299242570512515e+00
2.954739229024943459e+00,1.676592908731525944e-01,3.152070553817237109e+00
2.966349206349206291e+00,1.922395222882869181e-01,3.970165789404191514e+00
2.977959183673469568e+00,2.872601332050497280e-01,5.711620734697660851e+00
2.989569160997732400e+00,3.448588788782756542e-01,7.556861375980092888e+00
3.001179138321995676e+00,3.790656424871785557e-01,8.854744784549708925e+00
3.012789115646258509e+00,3.574188897050297187e-01,8.748784639765139204e+00
3.024399092970521341e+00,2.866124711108690715e-01,7.206167391972442715e+00
3.036009070294784618e+00,2.167148513628777695e-01,5.473459819644461710e+00
3.047619047619047450e+00,1.465660443455299444e-01,4.199260334001814421e+00
3.059229024943310726e+00,1.274044201971522849e-01,3.740703047545597570e+00
3.070839002267573559e+00,1.892190026469884323e-01,4.506756562232520302e+00
3.082448979591836835e+00,2.109207934919155591e-01,5.546425351682402471e+00
3.094058956916099667e+00,2.188814028887854368e-01,5.845301802357980137e+00
3.105668934240362944e+00,2.282549981953329032e-01,5.291485513343194391e+00
3.117278911564625776e+00,2.013820276071939530e-01,4.344160882921245026e+00
3.128888888888889053e+00,1.700112969381888384e-01,3.533049081980929707e+00
3.140498866213151885e+00,1.651121808760471488e-01,2.789907116171754353e+00
3.152108843537415162e+00,1.775190521920110842e-01,3.935049194033762188e+00
3.163718820861677994e+00,2.893460748244044423e-01,6.911792019801456632e+00
3.175328798185940826e+00,4.011801682118654178e-01,1.001564695326594112e+01
3.186938775510204103e+00,4.703182758851926493e-01,1.163036202151974585e+01
3.198548752834466935e+00,3.706531431044877145e-01,1.140093681915816504e+01
3.210158730158730211e+00,3.475803126803991838e-01,9.756311098093894074e+00
3.221768707482993044e+00,2.580317567285393965e-01,8.139253075292732120e+00
3.233378684807256320e+00,2.678927515324029951e-01,6.604006176100526204e+00
3.244988662131519153e+00,2.041938165052421261e-01,5.402490153241311432e+00
3.256598639455782429e+00,2.144304242347447320e-01,5.420937750004324762e+00
3.268208616780045261e+00,2.560051108020842126e-01,5.817802265311420307e+00
3.279818594104308538e+00,2.158247288320491453e-01,5.313979908105782357e+00
3.291428571428571370e+00,2.049928259896066640e-01,3.476566281017031024e+00
3.303038548752834647e+00,2.013609745622481906e-01,2.085014778032476812e+00
3.314648526077097479e+00,1.689660268364041873e-01,2.331897016895107200e+00
3.326258503401360755e+00,2.256222932065048703e-01,4.523262806853056262e+00
3.337868480725623588e+00,3.021663045954999238e-01,7.834272491230373170e+00
3.349478458049886420e+00,3.899298368848510554e-01,1.077754938874954682e+01
3.361088435374149697e+00,4.594806296428666781e-01,1.213931166843162046e+01
3.372698412698412529e+00,4.198820173437138314e-01,1.153106598671557137e+01
3.384308390022675805e+00,2.835198258703288121e-01,1.038642395213369873e+01
3.395918367346938638e+00,3.719680805238043120e-01,9.909168190700793133e+00
3.407528344671201914e+00,3.369610159102960911e-01,9.134768337526431026e+00
3.419138321995464747e+00,2.692042633606874236e-01,7.655701156971817412e+00
3.430748299319728023e+00,2.385274711726458607e-01,6.020865445517579850e+00
3.442358276643990855e+00,1.998996615015059264e-01,4.657361805423446910e+00
3.453968253968254132e+00,1.633201395407569978e-01,2.757040229564304390e+00
3.465578231292516964e+00,1.564708456654905766e-01,2.787607573583486431e+00
3.477188208616780241e+00,2.053653010825774727e-01,3.306837325046798615e+00
3.488798185941043073e+00,1.870701962010448416e-01,4.240254150280757806e+00
3.500408163265305905e+00,2.493525458275624718e-01,5.733238719100410385e+00
3.512018140589569182e+00,2.046953363569232742e-01,3.831129715217040932e+00
3.523628117913832014e+00,3.103243259227568274e-01,5.733847805451971702e+00
3.535238095238095291e+00,4.764483719931321692e-01,1.165808350924161374e+01
3.546848072562358123e+00,4.862629603541124834e-01,1.303493571897893588e+01
3.558458049886621399e+00,2.644171023340643467e-01,8.473188962362225851e+00
3.570068027210884232e+00,2.152328169722091400e-01,6.522516816518113103e+00
3.581678004535147508e+00,3.036160056907128424e-01,1.022070005667388060e+01
3.593287981859410340e+00,3.839409128688329731e-01,1.121029224132305124e+01
3.604897959183673617e+00,3.986742406626235802e-01,1.027144834455572564e+01
3.616507936507936449e+00,3.166070036307381819e-01,9.215844481619026141e+00
3.628117913832199726e+00,2.527972412033985816e-01,5.916634710459519830e+00
3.639727891156462558e+00,1.636035206647618867e-01,3.327420493199398255e+00
3.651337868480725835e+00,1.980903602449964884e-01,4.591172409627526818e+00
3.662947845804988667e+00,1.767487448146549400e-01,3.173347132154500816e+00
3.674557823129251499e+00,1.866089823390251756e-01,4.241980458975329604e+00
3.686167800453514776e+00,2.964247323113883836e-01,6.000997247236486309e+00
3.697777777777777608e+00,3.641051684998554694e-01,7.222807554372614902e+00
3.709387755102040884e+00,4.992075010038014016e-01,1.029514281540199860e+01
3.720997732426303717e+00,4.757060690755911536e-01,1.138488501348439286e+01
3.732607709750566993e+00,2.416833725095099417e-01,8.450337010231212531e+00
3.744217687074829826e+00,3.134289742866633866e-01,8.136469733705101959e+00
3.755827664399093102e+00,3.561481402930671836e-01,1.158885387544842871e+01
3.767437641723355934e+00,4.642149108753496622e-01,1.285196167344875207e+01
3.779047619047619211e+00,4.372401778376386883e-01,1.194022433865596255e+01
3.790657596371882043e+00,4.337483887454188780e-01,1.083871924879392878e+01
3.802267573696145320e+00,3.252612106293670258e-01,7.836900552687975363e+00
3.813877551020408152e+00,2.637410572269833220e-01,3.554266191922929696e+00
3.825487528344670984e+00,1.936111632452598708e-01,4.109885707147538980e+00
3.837097505668934261e+00,3.293300061457593020e-01,7.349327398826575042e+00
3.848707482993197093e+00,3.631169445296482112e-01,7.997571261394471165e+00
3.860317460317460370e+00,2.364468046488912845e-01,3.248377993793265972e+00
3.871927437641723202e+00,3.081667410309617550e-01,7.524049407656712596e+00
3.883537414965986478e+00,4.614179384154290520e-01,1.420906160746198843e+01
3.895147392290249311e+00,6.237066181469252957e-01,1.655515959645918755e+01
3.906757369614512587e+00,4.613327830905074589e-01,1.282390729357863535e+01
3.918367346938775420e+00,2.920216554406372955e-01,9.223543461673797239e+00
3.929977324263038696e+00,4.771226769320335848e-01,1.417070267572069042e+01
3.941587301587301528e+00,6.424316691782776534e-01,1.685569309235660640e+01
3.953197278911564805e+00,4.574662244620437135e-01,1.403881980417924069e+01
3.964807256235827637e+00,4.489900835716110761e-01,1.089180871752017765e+01
3.976417233560090914e+00,3.549435088050493237e-01,7.092163696269178530e+00
3.988027210884353746e+00,2.625635971151256132e-01,4.675306696796937445e+00
3.999637188208616578e+00,1.936626151816650265e-01,2.993688545436885118e+00
4.011247165532879855e+00,1.544767946724566465e-01,2.007297674208535998e+00
4.022857142857143131e+00,2.466217242299245938e-01,3.138322363496957923e+00
4.034467120181405519e+00,4.708264203090463673e-01,9.502575534045721639e+00
4.046077097505668796e+00,6.017720609615079264e-01,1.522704545487776429e+01
4.057687074829932072e+00,6.204240911999204799e-01,1.636188957279965450e+01
4.069297052154195349e+00,4.482934931627663988e-01,1.285454216842112629e+01
4.080907029478457737e+00,3.115188516151377041e-01,7.604406951436954110e+00
4.092517006802721014e+00,3.546147929418214106e-01,1.147572847504894966e+01
4.104126984126984290e+00,5.962873859006508903e-01,1.608059296806915484e+01
4.115736961451247566e+00,5.987550505819801971e-01,1.558110735216203224e+01
4.127346938775509955e+00,5.362838080254751505e-01,1.292273049905124616e+01
4.138956916099773231e+00,4.296963737973021891e-01,1.058032810537637580e+01
4.150566893424036508e+00,3.701247831978630720e-01,8.143187958450718966e+00
4.162176870748298896e+00,3.563829986962086527e-01,7.363166347235245546e+00
4.173786848072562172e+00,2.835817268438461936e-01,6.088732573435122752e+00
4.185396825396825449e+00,2.646217831390344499e-01,4.832197062842393365e+00
4.197006802721088725e+00,2.972329037687783115e-01,6.673849743941016044e+00
4.208616780045351113e+00,4.185112035870132696e-01,1.101025800626592854e+01
4.220226757369614390e+00,5.705288296405559567e-01,1.398052113559508136e+01
4.231836734693877666e+00,5.242338567485549383e-01,1.288889247646492642e+01
4.243446712018140943e+00,2.959738960185787082e-01,8.516509105071508046e+00
4.255056689342403331e+00,3.494416587753830794e-01,9.678346337784626385e+00
4.266666666666666607e+00,5.248332485102569223e-01,1.491695654394819925e+01
4.278276643990929884e+00,5.428916652897106676e-01,1.636475968284643301e+01
4.289886621315193160e+00,6.111842106349673065e-01,1.514712845483392734e+01
4.301496598639455549e+00,5.918323109066170318e-01,1.269497099009168295e+01
4.313106575963718825e+00,3.955684926091576625e-01,7.760058692379509182e+00
4.324716553287982101e+00,2.762912051906187272e-01,6.658790452706578655e+00
4.336326530612244490e+00,3.703755702603592215e-01,7.414567862522386754e+00
4.347936507936507766e+00,4.238602221524175873e-01,8.688911319429445612e+00
4.359546485260771043e+00,3.307294940426426799e-01,4.656959415966821503e+00
4.371156462585034319e+00,5.198038076536531937e-01,1.524559072997485742e+01
4.382766439909296707e+00,8.507945776321966802e-01,2.087171222486221822e+01
4.394376417233559984e+00,7.567807863148212633e-01,2.120565298802254617e+01
4.405986394557823260e+00,6.279946871444145318e-01,1.797710346591741981e+01
4.417596371882086537e+00,4.253324566779649873e-01,1.175136180102761507e+01
4.429206349206348925e+00,3.842952409330492869e-01,1.267539288782064055e+01
4.440816326530612201e+00,5.260279277925978825e-01,1.439771658397420673e+01
4.452426303854875478e+00,3.829958126030981735e-01,1.029748382305265686e+01
4.464036281179138754e+00,4.878923119862944024e-01,1.363379835503614501e+01
4.475646258503401143e+00,4.586050005609061397e-01,1.191941101111190449e+01
4.487256235827664419e+00,2.097818411847163500e-01,4.167215012370148131e+00
4.498866213151927695e+00,4.998728336339549050e-01,1.124605799328705302e+01
